facing_vig,person_vig,text_vig,facing_train,person_train,food_train,correct_key_train,facing_exp,person_exp,food_exp,showL_R,consistent,vig_random.thisRepN,vig_random.thisTrialN,vig_random.thisN,vig_random.thisIndex,trainTrials.thisRepN,trainTrials.thisTrialN,trainTrials.thisN,trainTrials.thisIndex,expBlock.thisRepN,expBlock.thisTrialN,expBlock.thisN,expBlock.thisIndex,breakLoop.thisRepN,breakLoop.thisTrialN,breakLoop.thisN,breakLoop.thisIndex,expTrials.thisRepN,expTrials.thisTrialN,expTrials.thisN,expTrials.thisIndex,train_resp.keys,train_resp.corr,train_resp.rt,train_resp.started,train_resp.stopped,exp_resp.keys,exp_resp.rt,exp_resp.started,exp_resp.stopped,session,participant,date,expName,psychopyVersion,frameRate
,,,C,U,d,n,R,U,g,L,u,,,,,5,19,119,15,7,0,7,0,,,,,0,32,32,10,,,,,,up,0.467039784,3753.667869,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,R,y,,,,,5,19,119,15,7,0,7,0,,,,,0,33,33,27,,,,,,down,0.467018352,3755.419234,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,R,u,,,,,5,19,119,15,7,0,7,0,,,,,0,34,34,25,,,,,,down,0.563776936,3757.190591,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,R,i,,,,,5,19,119,15,7,0,7,0,,,,,0,35,35,17,,,,,,up,0.567124847,3759.038689,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,L,u,,,,,5,19,119,15,7,0,7,0,,,,,1,0,36,24,,,,,,down,0.56712847,3760.890093,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,L,c ,,,,,5,19,119,15,7,0,7,0,,,,,1,1,37,18,,,,,,up,0.550424534,3762.741542,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,L,i,,,,,5,19,119,15,7,0,7,0,,,,,1,2,38,14,,,,,,up,0.433681718,3764.559587,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,L,c ,,,,,5,19,119,15,7,0,7,0,,,,,1,3,39,6,,,,,,up,0.383641752,3766.277579,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,R,y,,,,,5,19,119,15,7,0,7,0,,,,,1,4,40,35,,,,,,down,0.533742633,3767.945555,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,L,c,,,,,5,19,119,15,7,0,7,0,,,,,1,5,41,0,,,,,,up,0.666912279,3769.780572,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,R,c ,,,,,5,19,119,15,7,0,7,0,,,,,1,6,42,13,,,,,,up,0.533746859,3771.731797,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,L,y,,,,,5,19,119,15,7,0,7,0,,,,,1,7,43,28,,,,,,down,0.650488769,3773.549876,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,R,y,,,,,5,19,119,15,7,0,7,0,,,,,1,8,44,27,,,,,,down,0.65050024,3775.46802,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,L,u,,,,,5,19,119,15,7,0,7,0,,,,,1,9,45,8,,,,,,up,0.683841703,3777.402855,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,R,c ,,,,,5,19,119,15,7,0,7,0,,,,,1,10,46,7,,,,,,up,0.500380342,3779.371026,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,L,u,,,,,5,19,119,15,7,0,7,0,,,,,1,11,47,22,,,,,,up,0.400303126,3781.139057,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,R,u,,,,,5,19,119,15,7,0,7,0,,,,,1,12,48,9,,,,,,up,0.383362533,3782.840641,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,L,u,,,,,5,19,119,15,7,0,7,0,,,,,1,13,49,10,,,,,,up,0.350288214,3784.491615,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,L,y,,,,,5,19,119,15,7,0,7,0,,,,,1,14,50,34,,,,,,down,0.500380342,3786.126232,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,R,u,,,,,5,19,119,15,7,0,7,0,,,,,1,15,51,23,,,,,,up,1.034133842,3787.91094,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,L,i,,,,,5,19,119,15,7,0,7,0,,,,,1,16,52,2,,,,,,up,0.483695724,3790.229397,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,R,i,,,,,5,19,119,15,7,0,7,0,,,,,1,17,53,3,,,,,,up,0.76745496,3791.980597,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,L,u,,,,,5,19,119,15,7,0,7,0,,,,,1,18,54,30,,,,,,down,0.583759054,3794.032346,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,R,u,,,,,5,19,119,15,7,0,7,0,,,,,1,19,55,11,,,,,,up,0.616866577,3795.9007,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,R,i,,,,,5,19,119,15,7,0,7,0,,,,,1,20,56,15,,,,,,up,0.483705988,3797.801892,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,R,c ,,,,,5,19,119,15,7,0,7,0,,,,,1,21,57,1,,,,,,up,0.500372191,3799.569931,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,R,u,,,,,5,19,119,15,7,0,7,0,,,,,1,22,58,21,,,,,,up,0.500375512,3801.354634,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,L,u,,,,,5,19,119,15,7,0,7,0,,,,,1,23,59,20,,,,,,up,0.483517326,3803.156269,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,L,y,,,,,5,19,119,15,7,0,7,0,,,,,1,24,60,26,,,,,,down,0.567075644,3804.924075,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,L,c ,,,,,5,19,119,15,7,0,7,0,,,,,1,25,61,12,,,,,,up,0.583737622,3806.775516,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,L,i,,,,,5,19,119,15,7,0,7,0,,,,,1,26,62,4,,,,,,up,0.483698139,3808.643584,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,R,c ,,,,,5,19,119,15,7,0,7,0,,,,,1,27,63,19,,,,,,up,0.400027228,3810.428571,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,R,y,,,,,5,19,119,15,7,0,7,0,,,,,1,28,64,29,,,,,,down,0.51705862,3812.112925,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,R,i,,,,,5,19,119,15,7,0,7,0,,,,,1,29,65,5,,,,,,up,0.617134628,3813.914313,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,R,u,,,,,5,19,119,15,7,0,7,0,,,,,1,30,66,25,,,,,,down,0.517062242,3815.815785,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,R,u,,,,,5,19,119,15,7,0,7,0,,,,,1,31,67,31,,,,,,down,0.633418679,3817.634221,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,R,y,,,,,5,19,119,15,7,0,7,0,,,,,1,32,68,33,,,,,,down,0.600450916,3819.568676,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,R,i,,,,,5,19,119,15,7,0,7,0,,,,,1,33,69,17,,,,,,up,0.583780486,3821.470134,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,L,y,,,,,5,19,119,15,7,0,7,0,,,,,1,34,70,32,,,,,,down,0.650534048,3823.338246,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,L,i,,,,,5,19,119,15,7,0,7,0,,,,,1,35,71,16,,,,,,up,0.480367736,3825.293077,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,,,,,,,,,,5,19,119,15,8,0,8,0,0,0,0,0,,,,,,,,,,,,,,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,L,y,,,,,5,19,119,15,8,0,8,0,,,,,0,0,0,26,,,,,,down,0.60045001,3829.092685,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,R,u,,,,,5,19,119,15,8,0,8,0,,,,,0,1,1,23,,,,,,up,0.483726816,3830.977439,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,L,c,,,,,5,19,119,15,8,0,8,0,,,,,0,2,2,0,,,,,,up,0.517067374,3832.745495,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,R,y,,,,,5,19,119,15,8,0,8,0,,,,,0,3,3,29,,,,,,down,0.467042802,3834.546892,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,R,u,,,,,5,19,119,15,8,0,8,0,,,,,0,4,4,25,,,,,,down,0.467024087,3836.29823,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,R,u,,,,,5,19,119,15,8,0,8,0,,,,,0,5,5,31,,,,,,down,0.613801206,3838.06959,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,L,i,,,,,5,19,119,15,8,0,8,0,,,,,0,6,6,2,,,,,,up,0.467023785,3839.967726,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,L,u,,,,,5,19,119,15,8,0,8,0,,,,,0,7,7,10,,,,,,up,0.517055299,3841.719078,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,R,y,,,,,5,19,119,15,8,0,8,0,,,,,0,8,8,33,,,,,,down,0.650496014,3843.520464,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,L,i,,,,,5,19,119,15,8,0,8,0,,,,,0,9,9,14,,,,,,up,0.750578059,3845.455284,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,R,i,,,,,5,19,119,15,8,0,8,0,,,,,0,10,10,15,,,,,,up,0.600483215,3847.473484,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,L,c ,,,,,5,19,119,15,8,0,8,0,,,,,0,11,11,6,,,,,,up,0.61713825,3849.358297,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,L,u,,,,,5,19,119,15,8,0,8,0,,,,,0,12,12,30,,,,,,down,1.184049382,3851.293286,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,R,c ,,,,,5,19,119,15,8,0,8,0,,,,,0,13,13,7,,,,,,up,0.934051495,3853.778368,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,R,y,,,,,5,19,119,15,8,0,8,0,,,,,0,14,14,35,,,,,,down,0.917357822,3855.99675,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,L,c ,,,,,5,19,119,15,8,0,8,0,,,,,0,15,15,18,,,,,,up,0.950758449,3858.18174,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,L,u,,,,,5,19,119,15,8,0,8,0,,,,,0,16,16,24,,,,,,down,0.6004645,3860.416841,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,L,y,,,,,5,19,119,15,8,0,8,0,,,,,0,17,17,34,,,,,,down,0.934033383,3862.301619,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,L,i,,,,,5,19,119,15,8,0,8,0,,,,,0,18,18,16,,,,,,up,0.650526199,3864.519958,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,R,c ,,,,,5,19,119,15,8,0,8,0,,,,,0,19,19,13,,,,,,up,0.667167349,3866.454808,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,R,y,,,,,5,19,119,15,8,0,8,0,,,,,0,20,20,27,,,,,,down,0.600479291,3868.406298,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,R,i,,,,,5,19,119,15,8,0,8,0,,,,,0,21,21,5,,,,,,up,0.700531452,3870.291093,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,R,i,,,,,5,19,119,15,8,0,8,0,,,,,0,22,22,17,,,,,,up,0.680523676,3872.29597,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,L,u,,,,,5,19,119,15,8,0,8,0,,,,,0,23,23,22,,,,,,up,0.567122433,3874.260823,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,R,u,,,,,5,19,119,15,8,0,8,0,,,,,0,24,24,21,,,,,,up,0.667199346,3876.095544,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,L,i,,,,,5,19,119,15,8,0,8,0,,,,,0,25,25,4,,,,,,up,0.900496617,3878.063912,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,L,u,,,,,5,19,119,15,8,0,8,0,,,,,0,26,26,20,,,,,,up,0.633809585,3880.248774,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,L,y,,,,,5,19,119,15,8,0,8,0,,,,,0,27,27,32,,,,,,down,0.733915175,3882.166894,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,L,u,,,,,5,19,119,15,8,0,8,0,,,,,0,28,28,8,,,,,,up,0.800563388,3884.18519,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,L,y,,,,,5,19,119,15,8,0,8,0,,,,,0,29,29,28,,,,,,down,0.717205202,3886.270076,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,R,i,,,,,5,19,119,15,8,0,8,0,,,,,0,30,30,3,,,,,,up,0.650491788,3888.271622,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,R,u,,,,,5,19,119,15,8,0,8,0,,,,,0,31,31,9,,,,,,up,0.850647124,3890.206445,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,R,c ,,,,,5,19,119,15,8,0,8,0,,,,,0,32,32,1,,,,,,up,0.783977177,3892.341422,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,R,u,,,,,5,19,119,15,8,0,8,0,,,,,0,33,33,11,,,,,,up,0.733892234,3894.409682,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,L,c ,,,,,5,19,119,15,8,0,8,0,,,,,0,34,34,12,,,,,,up,0.900684675,3896.427916,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,R,c ,,,,,5,19,119,15,8,0,8,0,,,,,0,35,35,19,,,,,,up,0.700537489,3898.612924,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,R,u,,,,,5,19,119,15,8,0,8,0,,,,,1,0,36,25,,,,,,down,0.767284712,3900.61447,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,L,y,,,,,5,19,119,15,8,0,8,0,,,,,1,1,37,26,,,,,,down,0.783939445,3902.682725,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,R,u,,,,,5,19,119,15,8,0,8,0,,,,,1,2,38,23,,,,,,up,0.900692825,3904.750986,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,L,c,,,,,5,19,119,15,8,0,8,0,,,,,1,3,39,0,,,,,,up,0.717214862,3906.936005,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,R,i,,,,,5,19,119,15,8,0,8,0,,,,,1,4,40,17,,,,,,up,0.767247583,3908.937551,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,d,R,c ,,,,,5,19,119,15,8,0,8,0,,,,,1,5,41,1,,,,,,up,0.483721986,3910.989131,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,R,i,,,,,5,19,119,15,8,0,8,0,,,,,1,6,42,3,,,,,,up,0.800613497,3912.757159,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,R,y,,,,,5,19,119,15,8,0,8,0,,,,,1,7,43,33,,,,,,down,0.733787187,3914.858856,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,y,L,u,,,,,5,19,119,15,8,0,8,0,,,,,1,8,44,24,,,,,,down,0.533741124,3916.893682,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,R,y,,,,,5,19,119,15,8,0,8,0,,,,,1,9,45,35,,,,,,down,0.650490882,3918.728425,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,L,c ,,,,,5,19,119,15,8,0,8,0,,,,,1,10,46,18,,,,,,up,1.034121164,3920.679933,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,R,u,,,,,5,19,119,15,8,0,8,0,,,,,1,11,47,9,,,,,,up,0.934045759,3922.998388,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,g,L,u,,,,,5,19,119,15,8,0,8,0,,,,,1,12,48,22,,,,,,up,0.884010925,3925.216759,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,L,i,,,,,5,19,119,15,8,0,8,0,,,,,1,13,49,4,,,,,,up,0.817304453,3927.38508,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,R,u,,,,,5,19,119,15,8,0,8,0,,,,,1,14,50,11,,,,,,up,1.417758991,3929.486716,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,L,y,,,,,5,19,119,15,8,0,8,0,,,,,1,15,51,28,,,,,,down,0.81731049,3932.188801,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,L,i,,,,,5,19,119,15,8,0,8,0,,,,,1,16,52,14,,,,,,up,1.267651771,3934.290419,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,g,R,i,,,,,5,19,119,15,8,0,8,0,,,,,1,17,53,15,,,,,,up,0.767250903,3936.842385,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,R,c ,,,,,5,19,119,15,8,0,8,0,,,,,1,18,54,7,,,,,,up,0.567101906,3938.893966,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,d,L,i,,,,,5,19,119,15,8,0,8,0,,,,,1,19,55,16,,,,,,up,0.547084773,3940.765408,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,y,L,y,,,,,5,19,119,15,8,0,8,0,,,,,1,20,56,32,,,,,,down,0.60045152,3942.596826,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,R,u,,,,,5,19,119,15,8,0,8,0,,,,,1,21,57,21,,,,,,up,0.550416685,3944.481605,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,y,L,y,,,,,5,19,119,15,8,0,8,0,,,,,1,22,58,34,,,,,,down,0.55044838,3946.316326,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,U,d,L,u,,,,,5,19,119,15,8,0,8,0,,,,,1,23,59,20,,,,,,up,0.550407328,3948.151112,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,y,R,y,,,,,5,19,119,15,8,0,8,0,,,,,1,24,60,27,,,,,,down,0.583774751,3950.002534,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,R,u,,,,,5,19,119,15,8,0,8,0,,,,,1,25,61,31,,,,,,down,0.433693491,3951.853933,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,g,L,c ,,,,,5,19,119,15,8,0,8,0,,,,,1,26,62,6,,,,,,up,0.78351956,3953.589015,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,D,g,L,i,,,,,5,19,119,15,8,0,8,0,,,,,1,27,63,2,,,,,,up,0.483702063,3955.656884,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,y,L,u,,,,,5,19,119,15,8,0,8,0,,,,,1,28,64,30,,,,,,down,0.517067977,3957.42491,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,y,R,y,,,,,5,19,119,15,8,0,8,0,,,,,1,29,65,29,,,,,,down,0.550421817,3959.209625,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,g,L,u,,,,,5,19,119,15,8,0,8,0,,,,,1,30,66,10,,,,,,up,0.517072505,3961.044366,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,U,d,L,u,,,,,5,19,119,15,8,0,8,0,,,,,1,31,67,8,,,,,,up,0.867354079,3962.829059,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,L,c ,,,,,5,19,119,15,8,0,8,0,,,,,1,32,68,12,,,,,,up,0.583776864,3964.980737,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,D,d,R,c ,,,,,5,19,119,15,8,0,8,0,,,,,1,33,69,13,,,,,,up,0.516814718,3966.849115,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,R,G,d,R,i,,,,,5,19,119,15,8,0,8,0,,,,,1,34,70,5,,,,,,up,0.467025898,3968.650232,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
,,,C,U,d,n,L,G,g,R,c ,,,,,5,19,119,15,8,0,8,0,,,,,1,35,71,19,,,,,,up,0.483701158,3970.401582,None,1,2,2019_Jun_04_1204,ACPT_experiment_5_30_19,3.1.0,59.95670855
